,03660196C,03660356C,03660445B,03660447B,03660501B,03660502B,03660555B,03660598B,03660602B,04240076F,04240106F,04240120C,04240151B,05320003B,05320011B,05320012B,05320093C,05320100B,05320102B,05320108C,05320114C,05320119C,05320132B,05320141B,05320143B,05320146B,05320179B,05320184B,05320188B,05320191B,05320196B,05320205B,05320216B,05320217B,05320220B,05320229B,05320232B,05320234B,05320239B,05320243B,05320286B,05320302B,05320328B,05320353C,05320372C,05320381B,05320384B,05320385B,05320388B,05320393B,05320399C,05320410C,05320420B,05320424B,05320425B,05320435B,05320436B,05320444B,05320446B,05320449B,05320452B,05320459B,05420099C,05420129C,05420135C,05420138C,05420145C,05420159C,05420169C,05420180C,05420199C,05420211C,10A,12A,13A,15A,16A,19A,22A,24A,25A,2A,34A,6A,7A,9A,Pt1-baseline,Pt2-baseline,Pt3-baseline,Pt4-baseline,Pt5-baseline,Pt6-baseline,Pt8-baseline,Pt9-baseline,Pt10-baseline,Pt15-baseline,Pt16-baseline,Pt17-baseline
SNORA27,207.5117063,125.2145799,96.15208307,78.44094879,197.0152421,236.9413282,76.2850057,123.0800626,123.3033552,163.3773055,1438.716697,533.6421536,363.1134501,92.32362752,174.6029661,2021.181738,558.9617236,378.6054048,326.4461675,201.2001528,334.0145047,213.0225885,107.5437788,374.8068977,626.3956958,523.2536866,60.30820203,565.6552675,683.1552115,415.9612623,215.3471262,180.5428011,870.1924407,441.8762922,71.36886725,395.9781588,182.2863038,136.4426987,327.5549319,285.2879019,686.1282564,72.50456484,176.200163,196.2058578,857.0883096,86.62234888,260.7638315,302.6537247,118.4924219,203.2843117,148.445606,200.0626512,555.3406517,198.7356002,224.5957375,139.0943558,192.0133658,449.2286155,834.3962209,120.5132617,1545.28069,140.995317,39.1284804,319.1256622,344.5109609,76.85373274,193.9660915,492.7340652,786.5396359,231.1572919,335.0327212,313.8574623,0.0,0.08,0.0,0.22,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,32.5917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.07163333
MMP2,178.7619762,38.12474555,94.14592932,50.13459548,168.203391,26.86019078,24.5162836,34.8301146,23.47804193,974.712943,490.4496376,39.79502108,354.6974133,105.1479107,169.2982439,58.32454682,572.2506901,43.9567292,489.4616359,17.04707982,453.8823946,65.2445265,237.9936643,224.527921,20.55389586,51.88366054,40.10866182,7.346125354,166.4417341,65.57078038,161.9549813,8.668630274,3.045769284,42.31303896,36.87107308,148.4551891,75.91824938,164.9507743,39.80045784,240.7768387,10.31212015,32.04309773,3.808229937,104.5882472,466.4496949,7.60462412,62.4534062,82.59723226,349.3405161,18.82416429,19.78583463,355.7296009,32.74228916,830.391299,503.7363373,333.9252735,118.5895707,131.5647544,171.5713881,57.28109923,9.514322803,8.820584909,9.407940643,173.122899,63.89672904,18.92906366,170.8813061,337.4889942,22.84305308,347.7786362,57.16504149,30.96935714,132.45,70.48,244.05,116.63,166.54,686.6,80.81,279.45,164.91,220.41,78.3,65.74,57.09,211.26,61.3518,77.9204,16.82185,228.1375,398.1165,113.9276667,89.4244,288.311,170.856,38.34935,63.79603333,15.63513333
C1QC,20.7032302,120.7690238,97.27224273,6.57620045,29.61249689,63.22874105,62.18041071,35.44887335,145.28768,195.3449205,80.01851724,19.83631439,12.40170097,72.73843573,102.0760194,89.77407688,56.03413282,63.18683849,9.02093479,87.929677,21.04198915,13.84125032,113.0398589,131.6697336,10.82957419,23.55964124,29.2492881,96.8855562,35.54215554,7.668368333,44.05542299,72.35183825,13.5059632,4.732953837,35.39942068,26.30267097,10.5189257,50.75145641,68.8335127,108.9195447,9.519721442,86.01603721,21.33299176,46.64250114,21.16512276,102.4872098,18.80562453,72.63866672,126.928865,41.93699024,120.5969002,38.88879973,52.58412951,162.6296388,26.95409047,67.12582933,23.44632644,83.21014962,26.51366056,44.47504824,59.68578565,30.57119701,2.759691313,24.48381973,29.52493927,21.54450136,122.8901848,110.874481,49.91786476,330.0261692,80.8065188,60.07532,187.02,780.42,1133.42,56.58,27.97,1070.46,80.73,695.86,317.24,662.03,321.32,15.18,258.92,187.99,129.9645,288.055,58.1869,386.7765,318.013,125.121,80.88455,46.9264,153.239,205.2985,270.069,1654.963333
COX7C,191.5064268,112.1545054,126.9325083,167.1620219,91.63082401,124.5614326,93.91120328,304.9942786,177.0546517,121.3339098,166.1342582,717.2189104,283.9842369,114.0918065,111.4338161,278.9078479,372.9481505,171.6921037,556.0112376,48.84455304,238.743138,42.77534294,153.1155652,137.3944213,90.29086351,242.5190006,71.23906365,240.3333883,199.0840745,73.6945698,288.4149895,210.6311026,276.4305449,130.0234516,191.3009562,123.1701979,168.3478007,210.0353623,190.8935269,165.6143241,296.1826699,221.2168804,281.0883365,200.3313353,268.2286411,244.3926211,275.3353677,163.5692781,136.4394461,163.1456495,268.7607704,169.9473626,235.4983774,169.6255763,113.4851734,145.0565578,79.78864184,230.3623284,406.6526097,285.3641713,274.8206862,180.0934176,0.0,137.9405916,200.7888222,244.2830859,277.6478437,81.75934983,23.28900203,134.6292173,234.2352818,222.9271143,653.92,455.17,380.25,245.28,424.24,273.61,419.99,291.58,314.45,351.64,481.05,396.58,297.52,522.33,531.6495,995.807,459.077,480.4625,749.3575,921.3176667,994.1915,495.304,1059.125,970.209,878.3333333,516.7983333
CD81,338.8454759,311.4917564,154.8407031,123.6243052,179.699694,184.1971282,259.6372799,532.3978574,105.7538194,266.3531288,751.7341518,557.2816742,454.0985702,209.5155722,324.8329938,128.203178,149.3694448,142.987313,229.7052451,217.4598144,556.8418134,118.7725345,164.443368,244.9372392,137.032485,307.9818233,185.4570665,82.04748871,146.5575496,227.2964004,396.1404892,150.5262104,256.4024512,453.2258804,271.8324233,123.5833367,346.7837529,223.388379,732.9237005,156.8937802,471.6216426,317.1710147,161.1113522,481.0456897,199.114203,602.3805971,334.3129778,363.5224295,379.9270158,435.360234,141.8916584,233.9096607,147.7710525,200.8145872,171.6613653,237.993459,316.4735252,185.3603515,176.5786204,466.5672443,196.3956406,170.7924384,10.67140375,306.9865772,318.6340527,443.3097753,274.1988788,315.8416971,151.7698291,451.235218,221.7424542,177.9545401,357.0,1033.4,652.35,212.11,614.12,844.19,659.43,547.87,471.94,476.61,692.06,373.37,366.09,436.72,896.635,1370.515,274.1275,438.407,616.753,352.7936667,622.992,655.405,1053.23,412.5765,1013.061333,770.4713333
SFN,0.137244183,0.054734246,0.052346882,0.259987936,46.62171958,0.937039294,0.0,0.155060635,0.0,0.48254734,0.013878408,0.047951471,0.045659606,9.210260208,0.033935128,0.0,0.111050997,5.626012388,0.0,0.05547768,0.045267937,31.38034915,12.12559514,11.85322278,0.047729355,0.041219667,24.64925776,0.010565237,0.01297487,17.59993908,0.017412676,0.0,0.061205704,0.035136496,8.911665193,8.516589934,0.137220554,18.88871072,0.082884221,0.0,0.04067002,0.901702183,0.01609443,12.83458324,0.032517937,0.037163893,8.422368947,33.99910359,0.497075071,0.067632613,0.151517288,0.32247759,0.020274851,12.14367183,53.63446545,0.0331947,0.043426213,0.073579416,0.009529172,48.26677528,0.030437849,0.707020149,0.0,0.025488597,0.057693287,0.044720234,0.462008555,0.41003448,0.038857568,18.71861634,0.145175781,0.065177795,1.9,0.07,0.24,1.02,0.01,0.19,1.63,0.15,1.54,0.19,0.27,981.55,0.24,0.65,0.6962895,0.14473,69.29545,66.02895,61.2016,0.355534,441.7155,0.0779,826.247,0.10923295,0.0255326,0.275678333
RNASEK,36.97741106,56.95029126,60.23163158,58.50245859,30.19880037,40.30870629,108.844039,86.13939217,59.09434601,47.71105369,83.03088153,46.57652016,61.79459109,48.63211498,53.43676779,88.36773714,49.84084818,56.72807603,57.17360823,43.57318429,66.32163798,26.98352475,47.50896377,72.66669834,31.44310534,70.62847621,62.66912441,65.18897972,65.02795212,19.58577088,78.14831915,91.5397238,103.2464779,34.47358496,72.38337884,41.36750671,60.48268586,46.72644206,49.53091421,118.9990876,38.44602685,72.09012464,72.75700166,91.44507321,69.61155669,76.55430556,108.0734315,52.91062498,75.42047128,87.37962569,72.05196089,62.2581235,67.19821423,57.79836048,36.50339214,60.93310219,30.62660417,38.70747911,73.45424943,144.8180618,54.08151461,79.49013637,6.394537653,59.62290277,33.66522088,78.56202394,62.77962061,37.68972442,18.81369691,68.71524279,67.10964075,45.02213222,313.55,1020.47,889.91,201.31,240.7,803.91,280.8,268.77,284.48,346.36,565.3,379.29,614.79,327.36,258.6475,266.8365,214.1555,237.722,929.995,427.088,292.9905,133.4215,659.354,167.57,627.576,545.3603333
COL6A2,185.5730327,396.3892575,98.13352622,1313.664844,270.9422048,80.17411048,201.2838027,119.3957762,72.7440933,958.7105083,77.99797762,57.37309213,128.1328206,143.0779709,155.6211663,55.03465881,98.80250432,100.765792,22.20130324,159.8013357,45.10934655,130.3871662,219.8430633,282.0035832,123.2226125,11.48908827,94.9252593,14.8468109,392.9789978,230.0370818,158.3773026,40.09375265,28.05367481,49.43235068,62.57192325,201.2399014,109.7785422,183.7555266,139.822152,108.742041,63.85827766,37.92168168,34.19559562,152.9964668,76.32391289,60.56477751,70.69989287,228.3905985,219.8769745,37.05362216,51.95656756,361.9327372,30.5298545,354.7263521,683.5997157,72.81036155,674.2925858,175.8426889,59.09302394,79.51010602,20.00366762,26.15220681,3.78488295,54.66343276,77.46251675,102.4000312,187.7753009,197.1822144,540.6741819,259.0778575,659.5539352,13.01620973,96.38,524.97,326.59,230.1,64.56,644.95,176.63,326.73,202.25,525.53,376.91,66.01,504.46,949.61,113.6155,273.2085,226.533,414.5365,623.7005,229.3366667,207.8785,186.3835,833.8855,55.42405,191.7276667,87.25156667
FXYD5,58.49387112,82.17379261,94.18954562,146.7158172,47.10026724,52.77848998,196.7928276,40.06830312,132.6443317,52.73783923,48.6319676,124.9641348,119.7049665,364.5098497,43.2218851,75.97105189,31.19061532,152.1895866,44.67244264,49.96388751,46.58810022,33.40628194,86.9585349,358.6389566,190.9992095,16.46272183,39.6682921,29.81584135,89.87205078,72.75053276,67.09978252,233.5113651,43.11557946,66.24680849,234.0403724,108.4820026,97.89361412,81.9846592,102.6729674,87.25156659,33.13735482,90.82561277,677.2171185,121.3632815,45.90853982,93.68488839,71.83031796,91.07127106,145.8410827,28.16931397,95.38335677,137.3155773,181.1260091,70.1658589,48.32543645,105.2619881,197.1928389,57.7954363,187.3071886,194.6121019,259.4194789,152.2700295,2.835071035,60.92514844,63.38946235,326.8489326,33.82463435,33.27983517,17.61533795,131.2500504,248.0325401,122.9100662,227.6,1722.79,1267.55,89.41,519.35,543.97,657.55,155.14,171.28,226.42,183.86,1464.27,456.79,441.88,87.1203,413.475,145.6325,338.5775,552.5735,151.8683333,83.34255,49.79765,306.1945,132.9375,150.8583333,217.8413333
NPM1,131.0145201,127.4333585,108.1078201,99.20722678,91.00102969,165.0241398,91.83519426,118.3522121,120.6306208,74.75298294,82.00315769,703.8400056,259.979756,133.2616224,80.55574638,196.8616864,128.5932272,145.3975848,271.5983187,57.63885521,149.9407984,50.27240452,116.1665025,116.5604475,101.4321727,144.6792635,64.31251304,79.69085286,96.18733602,46.63341678,254.6859239,135.6188382,112.7598471,152.3385636,132.2616728,100.835199,78.71577436,194.2751485,132.0283047,100.2683904,338.75172,152.3354468,194.0635777,196.6495519,178.3469816,174.6324023,257.9107528,140.0574003,103.4248097,129.652336,137.3082773,145.622311,116.5669155,96.63648254,78.36880869,164.3408644,68.96544419,204.6811197,178.8923186,272.0714982,116.1820459,133.2922788,26.43532724,125.43754,190.1073722,157.7228689,202.607529,37.22671274,31.49426761,109.8596398,219.0942387,189.5979757,853.94,638.74,329.96,192.71,489.25,309.36,896.55,523.66,652.25,346.21,356.78,548.12,336.27,645.2,442.846,825.0935,801.8925,400.5525,208.93,911.8473333,399.661,587.386,270.646,803.7915,482.0526667,481.3546667
KRT6C,0.374513532,0.012577638,0.015036293,0.977626504,693.1872655,0.138424266,0.01409119,0.049489038,0.0,0.016306883,0.0,0.027547481,0.061205282,0.892318822,0.045488984,0.161852939,0.091139026,144.5600329,0.02598002,0.28684069,0.147366352,1124.127724,44.18268659,55.88880628,0.068549696,0.256534953,131.491937,0.003034794,0.00745389,166.5356399,1.015340068,0.027721439,0.100462461,0.026913932,224.7176661,185.7315237,0.394156898,696.2380776,0.285695282,0.073853413,0.023364385,9.006412617,0.046230179,251.3791026,0.065383926,0.0,99.79890252,571.288279,0.084370888,0.139874526,0.174089326,0.013722895,0.658091208,4.087946194,329.1197656,0.076279652,0.083159269,0.052837993,0.0,658.706951,1.556266356,0.48301732,61.74402412,0.009761906,0.049716037,0.522387293,2.424953158,0.011217112,0.0,273.5914805,0.093826746,0.449325294,0.72,0.0,0.0,0.69,0.0,0.0,0.02,0.0,0.52,0.0,0.0,756.6,0.02,0.01,0.1106224,0.0,70.6161,8.63811,5.36315,0.011393533,803.371,0.0,920.7,0.0531577,0.0,0.0
HSP90B1,127.9397091,491.3248128,424.080714,717.1508966,148.0480974,331.3193021,1481.294712,433.4499479,338.5908343,309.8343648,365.6397916,428.776179,752.0192899,214.6412232,359.6066294,222.3147162,342.0608245,337.5514784,817.2280616,293.7880916,1066.021882,208.6221999,370.1880822,276.152139,460.9279825,335.0462823,508.397669,312.2324566,882.1602395,117.9994474,475.0226265,259.0166735,265.3803887,658.9763642,195.8424031,218.4508199,288.8165252,219.7177649,582.3927197,388.4691782,515.6569911,610.6230579,549.7989984,402.7081238,2218.205278,288.6639159,451.7601513,284.2014552,349.0170763,1044.781566,516.8401881,954.4186747,334.2599888,541.2250388,212.4241673,915.3599785,401.387737,589.8893564,432.4985957,430.4302169,557.731579,531.2149363,17.80058752,334.1132324,396.4532873,881.8805855,773.5044901,256.4008331,167.6118909,320.6871964,414.9557333,1325.347934,499.27,69.86,139.37,91.87,147.79,323.72,481.75,369.92,241.05,424.47,88.97,391.29,540.07,276.0,182.3535,201.456,754.6755,773.0275,253.251,401.7226667,211.5895,745.4535,131.283,144.0215,232.698,347.4346667
ATP6V0C,10.15269693,12.8398272,18.76078672,17.62315386,12.76217985,10.89638486,16.61210506,20.8064178,10.38235039,10.44594971,26.10758476,9.203163666,13.31565406,13.75349925,12.1077559,56.58042159,14.98112365,16.14138575,11.52972603,11.05260949,32.57642811,13.97093366,9.318713572,18.10437723,6.398777207,20.21820209,21.14216457,27.63985421,12.72369906,7.166266046,26.00401415,15.25791599,34.9514614,8.782982225,22.28214062,11.16759402,10.9309858,23.75058996,12.61695118,21.01114604,21.0057681,22.78918919,22.39345178,20.02339257,12.15790471,17.77230092,16.47128336,20.92825169,17.83657403,20.80733003,14.85032513,8.433443403,16.13547123,9.921060617,8.87964874,27.25086685,5.288402576,6.759623235,38.10155381,22.33024306,20.80949955,16.00345782,1.335009079,12.37960378,11.60700512,16.24241792,19.47218833,26.44770777,5.582974001,18.52645463,17.54367055,7.881589069,384.48,768.59,605.49,206.2,242.49,354.36,261.51,310.14,376.49,293.63,429.46,326.19,449.25,188.28,134.254,373.082,187.924,209.805,544.0875,482.5383333,305.2765,283.6825,638.28,166.3635,700.865,675.9996667
GPX1,15.40835681,24.82334565,20.42391275,40.66984104,12.05716651,17.82615134,26.14732871,13.61663065,13.47003574,26.72485904,13.4368913,8.475007039,10.16778566,25.3453278,43.1158278,28.12276222,14.72488486,17.08679492,4.524212944,31.78981258,39.06429105,17.37390118,11.80587665,17.51319376,8.647970034,6.643753198,36.2919772,20.05307525,14.01878194,31.67047023,15.2909202,18.04936325,10.83701643,23.7987634,49.32645328,16.86339683,19.2843678,22.5853214,16.26138666,27.24189811,13.78844325,13.53124936,29.17901177,34.25238636,6.090653659,19.73272867,13.63661809,22.66057064,32.85095919,11.53247537,10.9685933,14.77651258,15.17875982,16.04243773,7.608660944,25.46002636,12.27711286,10.67352468,12.42493657,38.44435279,19.89446645,19.37161876,0.0,13.89243443,8.048408612,13.45488055,36.55612067,45.01433559,23.45397506,49.70514057,61.86698735,2.014120572,155.31,556.95,618.84,178.11,199.97,561.38,328.84,320.81,381.82,663.5,717.64,263.24,786.11,262.52,255.019,502.73,298.0025,431.6825,941.3625,344.4133333,343.935,207.485,749.7285,232.1175,427.2516667,333.1433333
POSTN,119.8323927,79.16882858,146.7554141,132.0180347,77.98027468,59.91253402,97.5657988,165.2720939,154.769025,1103.797416,438.0997362,121.616351,711.0936485,93.52884575,606.8342151,30.75653093,540.6025451,46.06685344,405.6685805,7.845701077,19.07340428,127.1432361,580.2612615,126.894546,471.9656173,43.62234894,43.37573757,35.0538325,333.7631123,11.20748635,210.424837,3.839177338,55.45199254,916.7171698,54.078931,145.0652842,699.8536767,228.4310878,17.90748736,505.3690376,198.5603639,68.54750966,50.23360986,118.9528497,475.552635,69.56578643,74.29246214,66.84976042,245.0322405,58.140516,70.49479124,97.74337803,125.2613914,298.4320474,570.2887845,70.56486146,836.4374466,308.3411568,373.6087331,28.81362608,23.33455128,33.31302444,11.66908528,248.3997497,551.3876026,52.43343753,71.54705111,156.1220438,58.55826949,424.575388,86.6702634,82.48330893,41.85,98.06,27.34,54.07,1581.13,259.29,229.62,246.51,159.08,945.48,58.35,227.44,117.08,733.79,271.4765,283.4085,30.0297,128.041,65.2622,181.323,234.98,210.925,80.43715,221.618,37.78526667,102.3444667
CSTB,129.7651958,240.7198766,431.361004,320.3262575,298.0489439,127.3779602,317.1257992,421.7164476,204.3519158,273.3170178,212.0312858,287.6435308,416.1235122,323.2345506,229.959589,498.8098207,204.7112062,231.575641,219.0414453,83.31404828,958.7489859,265.5867776,238.6556623,423.7345438,77.18649082,348.4808594,352.3554822,225.7215779,195.8494478,96.71822263,614.5101051,529.5064964,441.1168092,166.9915539,810.1530097,262.2797466,145.9739945,534.151254,116.3555583,885.945408,253.978219,511.9230465,493.0127235,800.9419289,191.1284149,349.3202326,456.6778423,461.4613542,533.9699755,432.7441817,293.4892897,126.3652832,169.3993496,271.0871537,303.6912665,512.3888008,58.62423242,64.05000138,92.50174948,1068.92586,373.2616123,508.7058764,0.0,102.727587,231.070514,409.6895138,692.062341,154.2743308,88.17071655,890.8162657,546.1896092,154.4217271,121.46,186.09,132.09,111.83,39.81,28.58,54.74,122.36,135.48,166.63,86.32,318.51,102.35,63.64,182.294,189.936,421.5915,176.6405,368.7595,203.045,457.5425,137.0925,847.478,124.2875,272.508,472.9736667
SPRR1A,0.0,0.0,0.0,0.142352867,158.9951811,0.0,0.0,0.0,0.0,0.085480434,0.0,0.160448306,0.0,3.288882405,0.0,0.0,0.0,13.39349072,0.0,0.0,0.0,89.7410631,16.98808598,3.044824351,0.0,0.0,13.70400308,0.031816688,0.0,80.80922292,0.0,0.0,0.0,0.023513736,30.76945693,32.74891802,0.157422053,108.4151248,0.166401145,0.0,0.0,2.427431084,0.0,36.82216488,0.032642052,0.0,16.38180043,66.8182801,0.0,0.0,0.190119498,0.0,0.0,17.30412988,85.57063547,0.0,0.058122616,0.0,0.0,165.0880912,0.366648291,0.191815865,0.0,0.0,0.038608994,0.0,0.337288688,0.0,0.0,6.432318708,0.072864944,0.026170626,0.64,0.0,0.0,0.77,0.0,0.0,0.21,0.0,0.05,0.0,0.03,535.95,0.1,0.0,0.1498675,0.0,197.179,15.0793,22.0038,0.188983333,305.2815,0.0,821.926,0.0,0.0,0.0
GNAS,205.6696868,225.582397,322.2256429,420.2620485,140.257271,194.1997624,244.7807842,1091.498469,178.3004298,188.5817184,356.8302121,364.8374669,306.6844925,183.1573039,431.3527628,137.0811095,226.9856825,208.3629242,344.4376268,267.4220248,194.0639402,149.4433353,184.1683584,167.2687979,165.6870638,145.3877793,491.5745353,117.5327105,452.9803658,127.6169886,261.8492153,190.1987046,301.1079415,287.186171,284.4559511,138.5318471,458.5578841,252.9742422,281.874962,265.819253,283.133583,235.1816264,335.1325836,202.1172273,573.5248656,270.4669966,160.296569,216.3917615,230.5590877,414.7382659,304.0667805,1025.097498,169.1219756,170.9468327,175.7312024,245.6298282,312.8948185,465.3577556,447.7545518,235.0971937,180.7965732,118.1356169,8.516385046,191.2189489,342.7985937,187.1129459,152.8803652,150.999644,245.7075437,240.2344225,159.943802,418.5448707,1002.43,234.52,326.63,358.48,623.26,396.21,632.33,479.59,442.96,493.62,711.91,564.06,791.09,777.31,448.219,548.4005,541.465,910.1585,673.275,254.0876667,430.0575,656.503,653.7925,457.8475,793.6506667,683.328
APP,36.69081361,275.0558928,407.8991959,1375.896891,115.1131155,369.4208652,533.4041271,131.729738,169.253081,290.1516045,1437.362902,596.7538877,442.0056429,692.4974679,439.6930851,199.6816192,828.9300454,166.1750642,355.5209916,340.8719985,243.7532037,72.0166161,215.3982694,364.6508576,75.87968838,778.503816,783.8544477,110.623786,299.0367679,61.65025655,199.7714698,78.49219092,158.4537708,1789.89182,36.93475211,83.20387063,1198.095918,71.76935087,206.75142,393.0973488,638.7292264,310.6740579,434.0738218,379.3720004,725.1226093,581.4394875,178.7808975,96.53471337,209.8825627,331.3414031,126.6311398,580.4202615,61.74627736,219.1737011,254.0487785,401.4209666,1131.461089,146.2439465,206.5984745,225.2665245,241.2661808,258.3321126,130.5712031,531.7665554,586.2708124,344.8259336,708.5115374,160.1630473,340.8083131,216.4698229,283.8272847,422.7034196,121.79,176.56,134.03,110.97,751.49,194.79,348.98,142.32,214.47,149.59,132.41,467.13,40.4,220.43,512.775,771.4155,550.8305,256.208,168.891,137.6516667,218.943,565.5835,254.479,288.46,317.5796667,63.7894
MFGE8,155.7903071,82.75773118,77.33929498,104.7922422,115.5329768,205.2022861,67.81439781,45.7044589,22.46498446,26.69221399,124.6363012,37.61009121,131.4029985,74.25980486,46.91354747,15.21076702,43.95038486,42.09438988,80.55780892,40.00572537,75.95526744,22.43798369,15.84424588,21.39507751,29.85832392,297.4374857,54.18170365,17.75225817,37.77873514,112.6770234,48.48485381,10.69277556,40.52804337,44.45594639,52.25454995,65.00984596,118.93156,35.56234293,72.48024375,123.4450799,99.46792877,24.29799628,26.08309007,66.47001957,112.9710993,42.91509715,45.29154017,58.32015139,53.01615146,97.40827559,14.65352311,32.0172869,23.18716267,21.01662861,24.77270418,46.08214844,49.43296301,36.58178922,37.25705478,24.34545705,34.08120876,48.71273798,0.586717664,158.0504125,34.39866975,178.0309415,77.89723494,29.2509875,133.4542103,16.78289479,8.289525434,62.50836714,91.58,293.69,87.0,35.67,41.93,478.77,503.8,77.47,366.65,107.54,538.82,344.07,378.43,241.68,534.468,321.658,360.2585,567.2465,2077.78,107.0903333,110.045,679.793,240.3805,296.0215,464.2873333,226.755
